Wavelength,2013-02-04 15:40:48,2013-02-04 15:41:34,2013-02-04 15:42:20,2013-02-04 15:43:06,2013-02-04 15:43:52,2013-02-04 15:44:38,2013-02-04 15:45:24,2013-02-04 15:46:10,2013-02-04 15:46:56,2013-02-04 15:47:42,2013-02-04 15:48:29,2013-02-04 15:49:15,2013-02-04 15:50:01,2013-02-04 15:50:47,2013-02-04 15:51:33,2013-02-04 15:52:19,2013-02-04 15:53:05,2013-02-04 15:53:51,2013-02-04 15:54:37,2013-02-04 15:55:23,2013-02-04 15:56:09,2013-02-04 15:56:55,2013-02-04 15:57:41,2013-02-04 15:58:27,2013-02-04 15:59:13,2013-02-04 16:00:00,2013-02-04 16:00:46,2013-02-04 16:01:32,2013-02-04 16:02:18,2013-02-04 16:03:04,2013-02-04 16:03:50,2013-02-04 16:04:36,2013-02-04 16:05:22,2013-02-04 16:06:08,2013-02-04 16:06:54,2013-02-04 16:07:40,2013-02-04 16:08:26,2013-02-04 16:09:12,2013-02-04 16:09:58,2013-02-04 16:10:45,2013-02-04 16:11:31,2013-02-04 16:12:17,2013-02-04 16:13:03,2013-02-04 16:13:49,2013-02-04 16:14:35,2013-02-04 16:15:21,2013-02-04 16:16:07,2013-02-04 16:16:53,2013-02-04 16:17:39,2013-02-04 16:18:25,2013-02-04 16:19:11,2013-02-04 16:19:57,2013-02-04 16:20:43,2013-02-04 16:21:30,2013-02-04 16:22:16,2013-02-04 16:23:02,2013-02-04 16:23:52,2013-02-04 16:24:38,2013-02-04 16:25:24,2013-02-04 16:26:10,2013-02-04 16:26:56,2013-02-04 16:27:42,2013-02-04 16:28:28,2013-02-04 16:29:15,2013-02-04 16:30:01,2013-02-04 16:30:47,2013-02-04 16:31:33,2013-02-04 16:32:19,2013-02-04 16:33:05,2013-02-04 16:33:51,2013-02-04 16:34:37,2013-02-04 16:35:23,2013-02-04 16:36:09,2013-02-04 16:36:55,2013-02-04 16:37:41,2013-02-04 16:38:27,2013-02-04 16:39:13,2013-02-04 16:40:00
413.0,2321.49,2320.6,2321.36,2321.1,2321.99,2320.77,2322.68,2321.73,2322.34,2322.2,2323.44,2323.65,2324.2,2324.06,2325.16,2324.73,2324.31,2325.12,2324.0,2322.77,2324.07,2324.06,2325.1,2324.16,2324.65,2325.33,1651.75,1649.89,1651.94,1648.12,1651.45,1651.55,1651.39,1650.59,1652.37,1650.32,1650.43,1649.84,1650.19,1650.7,1649.99,1647.35,1648.91,1650.1,1649.35,1649.24,1648.85,1648.77,1648.01,1647.58,1648.61,1648.35,1649.04,1647.0,1647.5,1647.33,1646.38,1646.56,1646.18,1613.33,1611.69,1611.08,1611.51,1611.65,1609.47,1608.46,1607.59,1606.99,1607.18,1606.82,1608.29,1605.57,1606.84,1603.24,1603.36,1600.05,1603.0,1600.69
414.0,2326.68,2325.87,2326.58,2326.65,2327.29,2326.09,2327.79,2327.2,2327.63,2327.29,2328.58,2328.82,2329.46,2329.2,2330.52,2329.95,2329.79,2330.1,2329.45,2327.94,2329.19,2329.31,2330.58,2329.61,2329.94,2330.74,1656.33,1654.48,1656.65,1652.83,1656.36,1656.16,1656.19,1655.18,1657.0,1655.05,1655.14,1654.51,1654.9,1655.37,1654.86,1651.98,1653.58,1655.01,1653.81,1653.97,1653.58,1653.57,1652.8,1652.33,1653.36,1652.97,1653.72,1651.77,1652.33,1652.12,1650.89,1651.27,1650.92,1617.95,1616.49,1615.62,1616.22,1616.35,1614.09,1613.2,1612.27,1611.54,1612.04,1611.76,1613.06,1610.34,1611.75,1607.99,1608.05,1604.88,1607.82,1605.33
415.0,2329.67,2328.86,2329.66,2329.81,2330.06,2329.35,2330.96,2330.32,2330.66,2330.43,2332.02,2331.85,2332.63,2332.26,2333.65,2333.04,2333.18,2333.47,2332.59,2331.14,2332.35,2332.47,2333.55,2332.67,2333.12,2333.9,1659.53,1657.49,1659.68,1655.7,1659.41,1659.42,1659.5,1658.19,1659.91,1658.43,1658.18,1657.5,1658.15,1658.48,1657.91,1655.32,1656.55,1658.38,1657.06,1657.06,1656.62,1656.9,1656.01,1655.41,1656.31,1655.82,1656.46,1654.77,1655.52,1655.4,1653.94,1654.29,1654.02,1621.24,1619.46,1618.77,1619.42,1619.52,1617.16,1616.25,1615.47,1614.84,1615.23,1615.22,1616.26,1613.61,1614.95,1611.28,1611.34,1608.16,1611.02,1608.75
416.0,2331.81,2331.16,2331.6,2331.98,2332.24,2331.54,2333.09,2332.63,2332.94,2332.55,2334.26,2333.81,2335.07,2334.41,2335.65,2335.12,2335.47,2335.37,2334.83,2333.4,2334.47,2334.68,2335.93,2334.62,2335.29,2336.06,1661.71,1659.86,1662.26,1658.13,1661.81,1661.77,1661.66,1660.66,1662.21,1660.73,1660.31,1659.65,1660.69,1660.78,1660.45,1657.39,1658.86,1660.77,1659.2,1659.16,1658.92,1659.2,1658.39,1657.65,1658.72,1658.19,1658.74,1657.25,1657.93,1657.67,1656.37,1656.71,1656.45,1623.83,1621.98,1621.29,1622.08,1621.92,1619.64,1618.62,1617.94,1617.38,1617.74,1617.83,1619.11,1616.18,1617.73,1613.74,1613.81,1610.71,1613.7,1611.28
417.0,2328.89,2328.19,2328.57,2329.0,2329.09,2328.57,2330.05,2329.59,2330.07,2329.31,2331.1,2330.63,2332.26,2331.26,2332.56,2331.95,2332.46,2332.18,2331.66,2330.09,2331.33,2331.55,2332.63,2331.6,2332.21,2332.91,1660.25,1658.44,1660.98,1656.74,1660.39,1660.55,1660.29,1659.03,1660.79,1659.37,1658.93,1658.35,1659.41,1659.26,1659.13,1656.17,1657.54,1659.65,1657.93,1657.64,1657.41,1657.74,1656.89,1656.37,1657.3,1657.02,1657.39,1655.8,1656.78,1656.25,1655.08,1655.27,1655.12,1622.65,1620.87,1620.04,1620.86,1620.72,1618.5,1617.32,1616.9,1616.31,1616.8,1616.89,1617.99,1614.98,1616.58,1612.62,1612.77,1609.56,1612.77,1610.12
418.0,2326.36,2325.7,2326.15,2326.66,2326.64,2326.15,2327.49,2327.53,2327.52,2327.04,2328.73,2328.24,2329.76,2328.84,2330.08,2329.56,2330.02,2329.66,2329.21,2327.67,2329.17,2329.18,2330.31,2329.3,2329.81,2330.46,1659.41,1657.61,1660.06,1655.77,1659.64,1659.69,1659.33,1658.06,1659.96,1658.55,1657.99,1657.42,1658.61,1658.18,1658.15,1655.46,1656.68,1658.99,1657.08,1656.82,1656.56,1656.79,1656.18,1655.34,1656.44,1655.88,1656.57,1654.96,1655.96,1655.4,1654.43,1654.42,1654.5,1621.85,1620.19,1619.2,1620.05,1619.88,1617.77,1616.79,1616.21,1615.62,1616.32,1616.34,1617.41,1614.33,1616.17,1611.87,1612.21,1608.94,1611.98,1609.32
419.0,2323.83,2323.07,2323.43,2324.11,2324.15,2323.61,2324.82,2324.98,2324.78,2324.71,2326.22,2325.92,2327.22,2326.22,2327.56,2326.87,2327.33,2327.14,2326.36,2324.92,2326.54,2326.64,2327.68,2326.72,2327.44,2327.74,1658.4,1656.69,1659.1,1654.6,1658.67,1658.46,1658.29,1656.92,1658.71,1657.39,1656.8,1656.46,1657.71,1657.13,1657.08,1654.44,1655.46,1657.99,1655.91,1655.89,1655.27,1655.7,1655.31,1654.35,1655.56,1655.01,1655.62,1654.05,1654.9,1654.36,1653.32,1653.47,1653.28,1620.9,1619.07,1618.29,1619.19,1619.09,1616.93,1615.79,1615.36,1614.62,1615.44,1615.59,1616.47,1613.34,1615.3,1611.07,1611.34,1608.25,1611.23,1608.72
420.0,2323.64,2322.7,2323.39,2324.14,2324.27,2323.82,2324.8,2325.05,2324.94,2324.81,2326.15,2325.88,2327.02,2326.23,2327.69,2326.99,2327.4,2327.09,2326.27,2325.02,2326.6,2326.83,2327.88,2326.61,2327.6,2327.65,1659.26,1657.54,1659.61,1655.6,1659.26,1659.01,1659.02,1657.51,1659.5,1658.01,1657.52,1657.23,1658.13,1657.83,1657.78,1655.23,1656.09,1658.59,1656.78,1656.49,1656.2,1656.57,1655.91,1655.12,1656.29,1655.37,1656.4,1654.89,1655.89,1655.24,1654.11,1654.14,1653.91,1621.77,1620.13,1619.2,1620.03,1619.78,1617.78,1616.54,1616.16,1615.24,1616.38,1616.74,1617.45,1614.15,1616.44,1612.0,1612.34,1609.32,1611.99,1609.53
421.0,2327.58,2326.81,2327.6,2328.18,2328.56,2328.13,2328.89,2329.11,2329.12,2328.82,2330.29,2329.78,2331.43,2330.3,2331.76,2331.08,2331.44,2331.18,2330.56,2329.23,2330.6,2331.11,2332.06,2330.77,2331.58,2331.92,1663.02,1661.35,1663.12,1659.39,1663.03,1662.85,1662.65,1661.22,1663.37,1661.5,1661.13,1660.79,1661.74,1661.88,1661.72,1658.89,1659.66,1662.26,1660.32,1660.16,1659.84,1660.52,1659.73,1658.87,1659.7,1659.13,1660.23,1658.57,1659.61,1658.95,1657.85,1657.89,1657.53,1625.59,1623.73,1623.11,1623.79,1623.38,1621.45,1620.21,1619.98,1618.93,1620.15,1620.71,1621.22,1617.98,1620.39,1615.91,1616.05,1613.11,1615.8,1613.23
422.0,2330.26,2329.29,2330.28,2330.85,2331.1,2330.83,2331.49,2331.67,2331.77,2331.6,2332.84,2332.19,2334.03,2332.93,2334.26,2333.6,2333.91,2333.36,2332.78,2331.91,2333.23,2333.75,2334.67,2333.37,2334.02,2334.29,1665.55,1663.78,1665.64,1661.8,1665.56,1665.25,1664.91,1663.54,1665.74,1663.75,1663.33,1662.71,1664.07,1664.08,1664.38,1661.22,1661.96,1664.69,1662.77,1662.61,1662.35,1662.93,1662.18,1661.24,1662.04,1661.51,1662.5,1661.02,1661.79,1661.17,1660.33,1660.28,1660.01,1628.34,1626.22,1625.61,1626.21,1625.86,1623.85,1622.86,1622.46,1621.42,1622.96,1623.24,1623.66,1620.53,1623.14,1618.47,1618.65,1615.91,1618.27,1615.88
423.0,2328.32,2327.48,2328.24,2329.07,2329.24,2328.98,2329.66,2329.75,2330.0,2329.8,2331.04,2330.45,2331.96,2331.06,2332.69,2331.89,2331.74,2331.42,2331.02,2329.95,2331.14,2331.79,2332.83,2331.31,2332.28,2332.23,1664.95,1663.33,1665.06,1661.17,1664.96,1664.4,1664.01,1662.99,1665.08,1663.22,1662.6,1662.22,1663.48,1663.28,1663.56,1660.44,1661.4,1664.15,1662.31,1662.06,1661.75,1662.4,1661.47,1660.68,1661.51,1660.83,1661.7,1660.05,1661.33,1660.51,1659.81,1659.72,1659.37,1627.81,1625.71,1625.11,1625.54,1625.51,1623.45,1622.27,1621.78,1621.12,1622.47,1622.94,1623.01,1619.88,1622.56,1617.82,1618.27,1615.57,1617.85,1615.28
424.0,2320.02,2319.35,2320.0,2320.98,2321.32,2320.46,2321.33,2321.43,2321.74,2321.93,2322.86,2322.33,2323.83,2322.75,2324.5,2323.76,2323.44,2323.19,2322.7,2321.82,2322.82,2323.64,2324.85,2322.79,2324.15,2324.16,1659.85,1658.17,1659.58,1656.16,1659.69,1659.38,1658.84,1657.83,1659.91,1657.93,1657.44,1657.13,1658.29,1657.98,1658.36,1655.45,1656.36,1658.89,1657.22,1656.85,1656.48,1657.25,1656.5,1655.55,1656.48,1655.7,1656.38,1654.88,1656.14,1655.51,1654.71,1654.36,1654.23,1623.01,1620.76,1620.29,1620.67,1620.49,1618.54,1617.39,1616.83,1616.24,1617.68,1618.29,1618.19,1614.89,1617.91,1613.07,1613.36,1610.83,1613.14,1610.52
425.0,2308.99,2308.61,2309.05,2309.96,2310.07,2309.6,2310.38,2310.71,2310.81,2311.0,2311.9,2311.42,2312.65,2311.66,2313.42,2312.77,2312.56,2312.08,2311.56,2310.84,2311.49,2312.6,2313.54,2311.83,2313.33,2313.22,1652.67,1651.14,1652.35,1649.01,1652.47,1652.29,1651.75,1650.52,1652.84,1650.82,1650.38,1649.96,1651.12,1650.76,1651.03,1648.26,1649.27,1651.91,1649.76,1649.84,1649.28,1650.09,1649.36,1648.51,1649.3,1648.28,1649.18,1647.72,1649.15,1648.24,1647.61,1647.18,1646.96,1616.23,1613.9,1613.55,1613.82,1613.56,1611.6,1610.67,1609.98,1609.5,1611.05,1611.4,1611.34,1608.18,1611.13,1606.32,1606.68,1603.93,1606.58,1603.69
426.0,2296.11,2295.96,2296.37,2297.14,2297.2,2296.6,2297.57,2297.78,2298.22,2298.4,2299.19,2298.53,2299.88,2298.72,2300.75,2300.15,2299.51,2299.39,2298.79,2298.35,2298.78,2299.67,2301.06,2299.27,2300.79,2300.48,1644.13,1642.84,1643.97,1640.5,1644.12,1643.84,1643.24,1642.21,1644.26,1642.36,1641.95,1641.55,1642.79,1642.49,1642.62,1639.75,1640.76,1643.36,1641.28,1641.3,1640.87,1641.58,1641.01,1640.21,1640.69,1639.9,1640.82,1639.08,1640.75,1640.11,1639.23,1638.8,1638.51,1608.25,1605.95,1605.23,1605.53,1605.35,1603.45,1602.48,1601.94,1601.54,1603.15,1603.17,1603.42,1600.04,1603.11,1598.52,1598.52,1595.73,1598.63,1595.54
427.0,2289.56,2289.49,2290.24,2290.48,2290.73,2290.32,2291.16,2291.27,2291.53,2292.07,2292.41,2292.24,2293.04,2292.22,2294.23,2293.86,2293.05,2292.78,2292.52,2291.91,2292.58,2293.5,2294.74,2293.05,2294.4,2293.95,1640.12,1638.51,1640.16,1636.47,1639.93,1639.72,1639.29,1637.99,1640.08,1638.32,1637.73,1637.63,1638.84,1638.4,1638.68,1635.46,1636.77,1639.4,1637.4,1637.13,1636.81,1637.72,1636.96,1635.97,1636.6,1635.89,1636.71,1634.86,1636.82,1636.07,1634.96,1634.7,1634.46,1604.68,1602.01,1601.42,1601.52,1601.5,1599.62,1598.6,1598.04,1597.85,1599.49,1599.31,1600.03,1596.36,1599.31,1594.68,1594.61,1592.04,1595.03,1591.72
428.0,2280.7,2280.8,2281.6,2281.93,2282.06,2281.51,2282.34,2282.54,2282.87,2283.34,2283.81,2283.7,2284.14,2283.53,2285.48,2285.21,2284.39,2284.23,2283.9,2283.15,2283.68,2284.86,2285.97,2284.35,2285.52,2285.41,1634.25,1632.76,1634.56,1630.72,1634.2,1634.03,1633.6,1632.22,1634.13,1632.74,1632.01,1632.08,1633.19,1632.7,1632.96,1629.96,1631.13,1633.86,1631.59,1631.52,1631.26,1631.79,1631.3,1630.3,1630.74,1630.19,1631.0,1629.02,1631.07,1630.47,1629.25,1629.06,1628.78,1599.37,1596.41,1596.18,1596.19,1596.07,1594.16,1593.34,1592.71,1592.48,1594.19,1593.91,1594.77,1591.12,1593.99,1589.33,1589.39,1587.02,1589.8,1586.43
429.0,2272.31,2272.43,2273.08,2273.62,2273.88,2273.48,2274.06,2274.05,2274.61,2275.25,2275.31,2275.57,2275.84,2275.1,2277.07,2276.8,2275.9,2275.57,2275.48,2274.78,2275.5,2276.49,2277.75,2276.21,2277.11,2277.16,1628.99,1627.33,1629.19,1625.32,1628.91,1628.37,1628.43,1626.73,1629.03,1627.37,1626.72,1626.85,1627.62,1627.45,1627.66,1624.68,1625.78,1628.44,1626.11,1625.98,1625.65,1626.58,1625.99,1625.02,1625.51,1624.75,1625.59,1623.67,1625.68,1625.02,1623.8,1623.76,1623.41,1594.2,1591.46,1591.26,1590.97,1590.88,1589.22,1588.06,1587.56,1587.37,1589.18,1588.89,1589.58,1586.07,1588.84,1584.22,1584.26,1581.9,1584.68,1581.33
430.0,2263.95,2263.97,2264.74,2264.88,2265.3,2264.96,2265.64,2265.61,2266.4,2266.96,2266.95,2267.11,2267.61,2266.61,2268.59,2268.31,2267.13,2266.93,2266.89,2266.71,2266.62,2267.94,2269.12,2267.76,2268.53,2268.55,1623.46,1621.81,1623.53,1619.97,1623.28,1622.68,1622.82,1621.23,1623.52,1621.78,1621.29,1621.32,1621.98,1621.86,1622.13,1619.34,1620.22,1622.91,1620.52,1620.43,1620.07,1621.01,1620.46,1619.7,1619.84,1619.06,1620.08,1618.26,1620.06,1619.16,1618.32,1618.53,1617.83,1588.92,1586.41,1586.05,1585.49,1585.48,1583.97,1582.62,1582.25,1582.11,1584.23,1583.77,1584.46,1580.94,1583.74,1578.98,1579.14,1576.57,1579.56,1576.26
431.0,2252.07,2251.85,2252.32,2252.76,2253.38,2252.73,2253.67,2253.44,2254.52,2254.88,2254.75,2255.0,2255.51,2254.57,2256.7,2256.14,2254.89,2254.78,2254.88,2254.56,2254.69,2255.66,2256.98,2255.69,2256.16,2256.66,1615.57,1613.6,1615.31,1611.79,1614.99,1614.43,1614.68,1613.27,1615.32,1613.74,1613.18,1613.34,1613.58,1613.81,1613.99,1611.28,1612.16,1614.78,1612.47,1612.46,1612.13,1612.57,1612.23,1611.69,1611.83,1610.94,1612.01,1610.14,1611.96,1610.72,1610.26,1610.4,1609.75,1581.16,1578.64,1578.14,1577.55,1577.57,1576.45,1574.88,1574.44,1574.34,1576.54,1576.04,1576.78,1573.37,1575.97,1571.26,1571.28,1568.75,1572.01,1568.46
432.0,2240.88,2240.37,2240.96,2241.37,2242.05,2241.2,2242.46,2242.15,2242.95,2243.25,2243.35,2243.77,2244.07,2243.29,2245.34,2244.75,2243.55,2243.39,2243.59,2243.18,2243.43,2244.02,2245.45,2244.31,2244.69,2245.41,1607.79,1605.96,1607.65,1604.02,1607.65,1607.05,1607.06,1605.88,1607.57,1606.07,1605.35,1605.64,1606.0,1606.01,1606.44,1603.63,1604.49,1607.15,1604.84,1604.92,1604.32,1604.77,1604.51,1603.94,1604.18,1603.16,1604.44,1602.45,1604.2,1602.88,1602.57,1602.65,1601.96,1573.83,1571.44,1570.6,1570.03,1570.12,1569.23,1567.54,1567.14,1566.86,1569.49,1568.65,1569.62,1566.0,1568.62,1564.19,1564.14,1561.42,1565.05,1561.27
433.0,2226.12,2225.65,2226.28,2226.6,2227.08,2226.58,2227.75,2227.34,2228.13,2228.5,2228.67,2228.78,2229.27,2228.33,2230.49,2229.75,2228.54,2228.7,2229.14,2228.41,2228.78,2229.12,2230.45,2229.58,2230.1,2230.37,1597.68,1595.81,1597.44,1593.91,1597.72,1596.81,1596.78,1595.77,1597.12,1595.96,1595.29,1595.35,1595.79,1595.77,1596.34,1593.4,1594.21,1596.73,1594.6,1594.65,1594.1,1594.81,1594.4,1593.91,1594.11,1592.8,1594.34,1592.19,1593.91,1592.54,1592.77,1592.46,1591.85,1563.74,1561.57,1560.69,1560.17,1560.36,1559.43,1557.72,1557.31,1556.91,1559.85,1558.85,1559.85,1556.36,1558.89,1554.49,1554.54,1551.94,1555.49,1551.57
434.0,2209.81,2209.3,2210.08,2210.03,2210.76,2210.31,2211.26,2210.77,2211.64,2212.38,2212.14,2212.29,2212.84,2212.0,2213.92,2213.6,2212.01,2212.38,2212.97,2212.01,2212.26,2212.43,2214.23,2213.11,2213.59,2213.95,1586.2,1584.32,1585.96,1582.66,1586.44,1585.49,1585.36,1584.58,1585.93,1584.47,1583.81,1583.95,1584.36,1584.58,1584.95,1582.2,1582.72,1585.45,1583.07,1583.22,1582.6,1583.92,1583.05,1582.73,1582.56,1581.65,1583.08,1580.85,1582.42,1581.29,1581.7,1581.14,1580.5,1552.69,1550.7,1549.68,1549.04,1549.54,1548.59,1546.73,1546.56,1545.91,1548.82,1547.8,1548.75,1545.56,1548.06,1543.62,1543.66,1541.05,1544.58,1540.8
435.0,2197.34,2196.91,2197.96,2197.5,2198.53,2198.0,2198.9,2198.34,2199.27,2200.23,2200.12,2200.2,2200.46,2199.7,2201.31,2201.16,2199.47,2200.08,2200.5,2199.71,2199.92,2200.22,2201.91,2200.78,2201.16,2201.48,1577.7,1576.02,1577.47,1574.22,1577.66,1576.98,1576.83,1576.05,1577.57,1575.99,1575.32,1575.4,1575.93,1576.17,1576.44,1573.84,1574.2,1577.05,1574.73,1574.55,1574.09,1575.49,1574.72,1574.26,1574.17,1573.49,1574.52,1572.09,1573.84,1572.82,1573.45,1572.66,1571.93,1544.73,1542.67,1541.68,1540.75,1541.27,1540.53,1538.57,1538.47,1537.96,1540.64,1539.67,1540.68,1537.37,1539.74,1535.59,1535.76,1532.96,1536.52,1532.9
436.0,2185.57,2185.21,2186.28,2185.74,2186.77,2185.92,2187.04,2186.6,2187.26,2188.52,2188.15,2188.37,2188.83,2188.09,2189.43,2189.32,2187.56,2188.25,2188.6,2187.85,2188.07,2188.39,2189.99,2189.04,2189.29,2189.63,1569.61,1567.91,1569.31,1566.19,1569.56,1568.85,1568.52,1567.94,1569.43,1567.7,1567.35,1567.27,1567.77,1568.11,1568.29,1565.65,1566.13,1568.72,1566.49,1566.28,1565.92,1567.03,1566.58,1566.08,1566.09,1565.78,1566.5,1563.99,1565.73,1564.77,1565.3,1564.59,1563.81,1536.92,1535.03,1533.88,1532.83,1533.41,1532.75,1530.82,1530.67,1530.17,1532.76,1531.86,1532.9,1529.54,1532.22,1528.05,1528.14,1525.21,1528.73,1525.06
437.0,2178.4,2178.24,2178.99,2178.7,2179.6,2178.67,2179.99,2179.56,2180.03,2181.52,2181.21,2181.6,2181.52,2181.02,2182.49,2182.34,2180.75,2181.47,2181.22,2180.9,2181.21,2181.39,2182.91,2182.03,2182.09,2182.3,1564.8,1563.2,1564.37,1561.43,1564.74,1564.06,1563.79,1563.11,1564.73,1562.79,1562.65,1562.62,1563.02,1563.39,1563.24,1561.34,1561.42,1564.04,1561.88,1561.51,1561.06,1562.19,1561.76,1561.34,1561.41,1561.14,1561.77,1559.09,1560.86,1559.84,1560.6,1559.73,1558.89,1532.3,1530.44,1529.29,1528.27,1528.6,1528.28,1526.23,1526.13,1525.57,1528.22,1527.24,1528.32,1525.12,1527.64,1523.67,1523.59,1520.63,1524.15,1520.74
438.0,2173.77,2173.99,2174.81,2174.48,2175.35,2174.49,2176.02,2175.38,2175.89,2177.33,2177.02,2177.25,2177.14,2176.92,2178.35,2178.23,2176.45,2177.23,2177.21,2176.9,2176.88,2177.22,2178.82,2178.04,2177.91,2178.07,1561.98,1560.26,1561.47,1558.52,1561.8,1561.13,1560.92,1560.49,1562.01,1559.96,1559.75,1559.77,1560.18,1560.71,1560.54,1558.46,1558.86,1560.9,1558.96,1558.73,1558.33,1559.59,1559.13,1558.58,1558.79,1558.3,1558.81,1556.32,1557.87,1557.09,1557.73,1556.93,1556.1,1529.52,1527.67,1526.85,1525.62,1526.0,1525.54,1523.62,1523.63,1522.8,1525.61,1524.71,1525.68,1522.54,1525.18,1521.05,1521.01,1518.06,1521.54,1518.31
439.0,2170.86,2170.85,2171.99,2171.28,2172.12,2171.28,2173.05,2172.3,2173.09,2174.05,2173.84,2174.27,2174.17,2174.12,2175.6,2175.11,2173.33,2174.11,2174.37,2173.91,2173.62,2174.14,2175.79,2175.08,2174.82,2175.14,1560.0,1558.14,1559.45,1556.45,1559.58,1559.09,1558.82,1558.36,1559.97,1557.93,1557.69,1557.69,1557.99,1558.64,1558.43,1556.19,1556.72,1558.78,1556.84,1556.55,1556.17,1557.67,1557.1,1556.63,1556.67,1556.32,1556.68,1554.42,1555.82,1555.07,1555.66,1554.81,1553.94,1527.49,1525.5,1524.85,1523.75,1524.27,1523.52,1521.44,1521.71,1520.81,1523.47,1522.89,1523.67,1520.65,1523.24,1519.24,1519.08,1515.98,1519.87,1516.48
440.0,2166.46,2166.79,2168.13,2167.42,2167.89,2167.37,2169.44,2168.25,2169.05,2170.04,2169.91,2170.21,2170.14,2170.01,2171.6,2170.9,2169.33,2170.08,2170.37,2169.87,2169.75,2170.14,2171.79,2171.0,2170.89,2171.27,1557.17,1555.52,1556.7,1553.74,1556.69,1556.37,1555.97,1555.52,1557.34,1555.35,1554.87,1554.91,1555.04,1555.91,1555.79,1553.53,1554.03,1555.98,1554.02,1553.78,1553.39,1554.93,1554.31,1553.66,1553.73,1553.57,1553.89,1551.8,1553.04,1552.4,1553.0,1551.95,1551.38,1524.73,1522.89,1522.4,1521.09,1521.67,1520.9,1518.83,1519.19,1518.33,1520.83,1520.34,1521.11,1518.26,1520.76,1516.82,1516.68,1513.31,1517.51,1513.99
441.0,2157.26,2157.72,2158.84,2158.04,2158.46,2158.08,2159.92,2159.08,2159.7,2160.81,2160.49,2160.63,2160.75,2160.56,2162.05,2161.45,2160.15,2160.74,2161.18,2160.58,2160.55,2161.06,2162.38,2161.87,2161.56,2161.9,1550.46,1548.92,1550.21,1547.29,1550.26,1549.96,1549.25,1549.16,1550.77,1548.89,1548.24,1548.31,1548.52,1549.36,1549.21,1546.96,1547.5,1549.49,1547.29,1547.42,1546.85,1548.28,1547.71,1547.14,1547.09,1547.25,1547.27,1545.24,1546.52,1545.79,1546.46,1545.44,1544.95,1518.38,1516.48,1516.35,1514.7,1515.6,1514.49,1512.45,1512.9,1512.14,1514.64,1514.15,1514.81,1512.15,1514.51,1510.77,1510.41,1507.1,1511.51,1507.85
442.0,2145.1,2145.55,2146.94,2145.96,2146.3,2145.88,2147.85,2146.98,2147.76,2148.66,2148.4,2148.26,2148.38,2148.53,2149.8,2149.22,2148.06,2148.56,2148.82,2148.35,2148.54,2148.79,2150.11,2149.76,2149.4,2149.78,1541.74,1540.31,1541.71,1538.52,1541.5,1541.03,1540.76,1540.39,1542.06,1540.34,1539.72,1539.66,1539.88,1540.53,1540.45,1538.42,1538.99,1540.71,1538.74,1539.0,1538.28,1539.58,1538.86,1538.61,1538.62,1538.66,1538.38,1536.5,1537.79,1537.06,1537.78,1536.75,1536.29,1509.99,1508.21,1507.95,1506.31,1507.24,1506.09,1504.17,1504.57,1503.78,1506.5,1505.95,1506.5,1503.84,1506.25,1502.43,1502.21,1498.99,1503.35,1499.83
443.0,2132.5,2133.16,2134.5,2133.48,2133.95,2133.28,2135.53,2134.64,2135.38,2136.35,2136.07,2135.93,2135.98,2135.99,2137.5,2137.0,2135.83,2136.27,2136.66,2136.04,2135.82,2136.59,2137.72,2137.24,2136.93,2137.27,1532.83,1531.39,1532.86,1529.77,1532.58,1532.36,1532.05,1531.82,1533.4,1531.67,1531.11,1531.31,1531.13,1532.0,1531.43,1529.66,1530.39,1531.9,1530.03,1530.35,1529.48,1530.89,1530.06,1529.76,1529.96,1530.02,1529.64,1527.82,1529.11,1528.38,1529.05,1528.0,1527.48,1501.6,1499.71,1499.35,1497.86,1498.81,1497.68,1495.83,1495.98,1495.4,1497.97,1497.48,1498.16,1495.49,1497.84,1494.28,1493.89,1490.62,1494.96,1491.39
444.0,2123.61,2124.16,2125.63,2124.56,2125.12,2124.38,2126.87,2125.69,2126.29,2127.2,2127.19,2126.93,2127.03,2126.93,2128.42,2127.94,2127.07,2127.39,2127.79,2127.08,2126.91,2127.64,2128.7,2128.45,2127.86,2128.18,1526.28,1524.95,1526.42,1523.29,1526.33,1525.95,1525.96,1525.33,1526.86,1525.23,1524.8,1524.71,1524.51,1525.88,1524.88,1523.33,1523.9,1525.43,1523.47,1524.01,1522.87,1524.48,1523.84,1523.24,1523.46,1523.71,1523.21,1521.53,1522.67,1521.93,1522.56,1521.43,1521.08,1495.33,1493.53,1493.16,1491.59,1492.59,1491.23,1489.69,1490.1,1489.09,1491.96,1491.26,1492.16,1489.44,1491.97,1488.34,1487.83,1484.42,1488.84,1485.31
